FilePath,PlotSize,FloorLevel,PlanType,FP_Number,Version,ImageWidth,ImageHeight,TotalPixels,TotalAreaSqFt,Count_Backyard,Count_Bathroom,Count_Bedroom,Count_Dining,Count_DrawingRoom,Count_DressingArea,Count_Garage,Count_Kitchen,Count_Laundry,Count_Lawn,Count_Lobby,Count_Lounge,Count_OpenSpace,Count_Passage,Count_PrayerRoom,Count_ServantQuarter,Count_SideGarden,Count_Staircase,Count_Stairs,Count_Store,Total_Backyard_SqFt,Total_Bathroom_SqFt,Total_Bedroom_SqFt,Total_Dining_SqFt,Total_DrawingRoom_SqFt,Total_DressingArea_SqFt,Total_Garage_SqFt,Total_Kitchen_SqFt,Total_Laundry_SqFt,Total_Lawn_SqFt,Total_Lobby_SqFt,Total_Lounge_SqFt,Total_OpenSpace_SqFt,Total_Passage_SqFt,Total_PrayerRoom_SqFt,Total_ServantQuarter_SqFt,Total_SideGarden_SqFt,Total_Staircase_SqFt,Total_Stairs_SqFt,Total_Store_SqFt,Backyard1_SqFt,Bathroom1_SqFt,Bathroom2_SqFt,Bathroom3_SqFt,Bathroom4_SqFt,Bedroom1_SqFt,Bedroom2_SqFt,Bedroom3_SqFt,Dining1_SqFt,DrawingRoom1_SqFt,DrawingRoom2_SqFt,DressingArea1_SqFt,DressingArea2_SqFt,DressingArea3_SqFt,Garage1_SqFt,Garage2_SqFt,Kitchen1_SqFt,Kitchen2_SqFt,Laundry1_SqFt,Lawn1_SqFt,Lawn2_SqFt,Lobby1_SqFt,Lobby2_SqFt,Lounge1_SqFt,OpenSpace10_SqFt,OpenSpace11_SqFt,OpenSpace12_SqFt,OpenSpace13_SqFt,OpenSpace14_SqFt,OpenSpace15_SqFt,OpenSpace16_SqFt,OpenSpace17_SqFt,OpenSpace18_SqFt,OpenSpace19_SqFt,OpenSpace1_SqFt,OpenSpace20_SqFt,OpenSpace21_SqFt,OpenSpace22_SqFt,OpenSpace23_SqFt,OpenSpace24_SqFt,OpenSpace25_SqFt,OpenSpace26_SqFt,OpenSpace27_SqFt,OpenSpace28_SqFt,OpenSpace29_SqFt,OpenSpace2_SqFt,OpenSpace30_SqFt,OpenSpace31_SqFt,OpenSpace32_SqFt,OpenSpace33_SqFt,OpenSpace34_SqFt,OpenSpace35_SqFt,OpenSpace36_SqFt,OpenSpace37_SqFt,OpenSpace38_SqFt,OpenSpace39_SqFt,OpenSpace3_SqFt,OpenSpace40_SqFt,OpenSpace41_SqFt,OpenSpace42_SqFt,OpenSpace43_SqFt,OpenSpace44_SqFt,OpenSpace45_SqFt,OpenSpace46_SqFt,OpenSpace47_SqFt,OpenSpace48_SqFt,OpenSpace49_SqFt,OpenSpace4_SqFt,OpenSpace50_SqFt,OpenSpace51_SqFt,OpenSpace52_SqFt,OpenSpace53_SqFt,OpenSpace54_SqFt,OpenSpace55_SqFt,OpenSpace56_SqFt,OpenSpace57_SqFt,OpenSpace58_SqFt,OpenSpace59_SqFt,OpenSpace5_SqFt,OpenSpace60_SqFt,OpenSpace61_SqFt,OpenSpace62_SqFt,OpenSpace63_SqFt,OpenSpace64_SqFt,OpenSpace65_SqFt,OpenSpace66_SqFt,OpenSpace67_SqFt,OpenSpace68_SqFt,OpenSpace69_SqFt,OpenSpace6_SqFt,OpenSpace70_SqFt,OpenSpace7_SqFt,OpenSpace8_SqFt,OpenSpace9_SqFt,Passage1_SqFt,Passage2_SqFt,Passage3_SqFt,Passage4_SqFt,PrayerRoom1_SqFt,PrayerRoom2_SqFt,ServantQuarter1_SqFt,SideGarden1_SqFt,Staircase1_SqFt,Stairs10_SqFt,Stairs11_SqFt,Stairs12_SqFt,Stairs13_SqFt,Stairs14_SqFt,Stairs15_SqFt,Stairs16_SqFt,Stairs17_SqFt,Stairs18_SqFt,Stairs19_SqFt,Stairs1_SqFt,Stairs20_SqFt,Stairs21_SqFt,Stairs22_SqFt,Stairs23_SqFt,Stairs24_SqFt,Stairs25_SqFt,Stairs26_SqFt,Stairs27_SqFt,Stairs28_SqFt,Stairs29_SqFt,Stairs2_SqFt,Stairs30_SqFt,Stairs31_SqFt,Stairs32_SqFt,Stairs33_SqFt,Stairs34_SqFt,Stairs35_SqFt,Stairs36_SqFt,Stairs37_SqFt,Stairs38_SqFt,Stairs3_SqFt,Stairs4_SqFt,Stairs5_SqFt,Stairs6_SqFt,Stairs7_SqFt,Stairs8_SqFt,Stairs9_SqFt,Store1_SqFt,Store2_SqFt
10Marla_GF_FP_021_V02.png,10Marla,GF,FP,021,V02,849,1570,1201800,2275,,1,1,,1.0,,1,1,,,,1.0,1.0,1.0,,,,,35,,,72.56,234.77,,301.86,,516.9,258.34,,,,398.89,36.13,171.21,,,,,60.53,,,72.56,,,,234.77,,,,301.86,,,,,516.9,,258.34,,,,,,,398.89,,,,,,,,,,,36.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.21,,,,,,,,,2.16,2.07,2.02,2.02,2.02,2.02,2.02,2.02,2.02,1.95,5.01,1.23,1.23,1.23,1.23,1.07,1.04,1.01,1.01,1.01,0.98,2.61,0.98,0.98,0.95,0.92,0.76,0.74,,,,2.61,2.58,2.26,2.22,2.21,2.16,2.16,,
10Marla_GF_FP_021_V03.png,10Marla,GF,FP,021,V03,849,1570,1201720,2275,,1,1,,1.0,,1,1,,,,1.0,1.0,1.0,,,,,35,,,72.56,234.77,,301.86,,516.9,258.34,,,,398.89,36.13,171.21,,,,,60.39,,,72.56,,,,234.77,,,,301.86,,,,,516.9,,258.34,,,,,,,398.89,,,,,,,,,,,36.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.21,,,,,,,,,2.16,2.02,2.02,2.02,2.02,2.02,2.02,2.02,1.95,1.94,5.01,1.23,1.23,1.23,1.23,1.07,1.04,1.01,1.01,1.01,0.98,2.61,0.98,0.98,0.95,0.92,0.76,0.74,,,,2.61,2.58,2.26,2.22,2.21,2.16,2.16,,
10Marla_GF_FP_021_V04.png,10Marla,GF,FP,021,V04,849,1570,1201717,2275,,1,1,,1.0,,1,1,,,,1.0,1.0,1.0,,,,,35,,,72.56,234.77,,301.86,,516.9,258.34,,,,398.89,36.13,171.21,,,,,60.38,,,72.56,,,,234.77,,,,301.86,,,,,516.9,,258.34,,,,,,,398.89,,,,,,,,,,,36.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.21,,,,,,,,,2.16,2.02,2.02,2.02,2.02,2.02,2.02,2.02,1.95,1.94,5.01,1.23,1.23,1.23,1.23,1.07,1.04,1.01,1.01,1.01,0.98,2.61,0.98,0.98,0.95,0.92,0.76,0.74,,,,2.61,2.58,2.26,2.22,2.21,2.16,2.16,,
10Marla_GF_FP_022_V01.png,10Marla,GF,FP,022,V01,849,1570,1123236,2275,,2,2,,1.0,2.0,1,1,,1.0,2.0,1.0,,1.0,1.0,,,,14,,,55.77,310.25,,214.6,43.43,432.26,63.64,,130.79,119.05,265.84,,258.27,0.73,,,,22.47,,,35.34,20.43,,,161.79,148.46,,,214.6,,26.31,17.12,,432.26,,63.64,,,130.79,,76.0,43.05,265.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.27,,,,0.73,,,,,0.96,0.96,0.96,0.91,0.91,,,,,,5.94,,,,,,,,,,,2.77,,,,,,,,,,1.96,1.85,1.27,1.12,0.96,0.96,0.96,,
10Marla_GF_FP_022_V02.png,10Marla,GF,FP,022,V02,849,1570,1099660,2275,,2,2,,1.0,2.0,1,1,,1.0,2.0,1.0,,1.0,,,,,14,,,55.07,307.7,,211.55,40.96,425.22,61.64,,127.22,117.64,264.68,,247.39,,,,,17.79,,,34.81,20.26,,,160.44,147.27,,,211.55,,24.94,16.02,,425.22,,61.64,,,127.22,,75.13,42.51,264.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.39,,,,,,,,,0.68,0.68,0.67,0.66,0.66,,,,,,5.33,,,,,,,,,,,2.35,,,,,,,,,,1.54,1.43,0.95,0.73,0.73,0.7,0.7,,
10Marla_GF_FP_022_V03.png,10Marla,GF,FP,022,V03,849,1570,1099831,2275,,2,2,,1.0,3.0,1,1,,1.0,2.0,1.0,,2.0,,,,,14,,,54.82,307.7,,211.55,41.11,425.22,61.64,,127.22,117.64,264.68,,247.77,,,,,17.8,,,34.81,20.01,,,160.44,147.27,,,211.55,,24.94,16.02,0.15,425.22,,61.64,,,127.22,,75.13,42.51,264.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.55,0.23,,,,,,,,0.68,0.68,0.67,0.66,0.66,,,,,,5.33,,,,,,,,,,,2.36,,,,,,,,,,1.54,1.43,0.95,0.73,0.73,0.7,0.7,,
10Marla_GF_FP_022_V04.png,10Marla,GF,FP,022,V04,849,1570,1099892,2275,,2,2,,1.0,2.0,1,1,,1.0,2.0,1.0,,2.0,,,,,14,,,55.07,307.7,,211.55,40.96,425.22,61.64,,127.22,117.64,264.68,,247.77,,,,,17.8,,,34.81,20.26,,,160.44,147.27,,,211.55,,24.94,16.02,,425.22,,61.64,,,127.22,,75.13,42.51,264.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.55,0.23,,,,,,,,0.68,0.68,0.67,0.66,0.66,,,,,,5.33,,,,,,,,,,,2.35,,,,,,,,,,1.54,1.43,0.95,0.73,0.73,0.7,0.7,,
10Marla_GF_FP_023_V01.png,10Marla,GF,FP,023,V01,849,1570,1219212,2275,,2,2,,1.0,1.0,1,1,,,1.0,1.0,,1.0,1.0,,,,25,,,70.85,401.59,,308.43,15.57,478.79,85.09,,,61.23,326.0,,297.35,0.73,,,,35.28,,,37.56,33.29,,,230.96,170.63,,,308.43,,15.57,,,478.79,,85.09,,,,,61.23,,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.35,,,,0.73,,,,,1.34,1.27,1.26,1.12,0.96,0.96,0.96,0.96,0.96,0.92,2.9,0.91,0.91,0.91,0.91,0.91,0.88,,,,,2.78,,,,,,,,,,1.98,1.96,1.96,1.95,1.92,1.88,1.85,,
10Marla_GF_FP_023_V02.png,10Marla,GF,FP,023,V02,849,1570,1196121,2275,,2,2,,2.0,1.0,2,1,,,1.0,1.0,,1.0,,,,,25,,,69.93,398.88,,304.5,14.55,470.99,82.31,,,60.57,324.57,,287.64,,,,,27.56,,,37.23,32.71,,,229.61,169.27,,,303.93,0.57,14.55,,,470.54,0.45,82.31,,,,,60.57,,324.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.64,,,,,,,,,0.98,0.98,0.95,0.75,0.75,0.73,0.73,0.73,0.73,0.68,2.48,0.68,0.67,0.67,0.67,0.66,0.66,,,,,2.35,,,,,,,,,,1.6,1.57,1.55,1.53,1.51,1.5,1.47,,
10Marla_GF_FP_023_V03.png,10Marla,GF,FP,023,V03,849,1570,1196319,2275,,2,2,,2.0,1.0,2,2,,,1.0,1.0,,1.0,,,,,25,,,69.93,398.88,,304.51,14.48,470.96,82.45,,,60.57,324.85,,287.65,,,,,27.56,,,37.23,32.71,,,229.61,169.27,,,303.94,0.57,14.48,,,470.51,0.45,82.31,0.14,,,,60.57,,324.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.65,,,,,,,,,0.98,0.98,0.95,0.75,0.75,0.73,0.73,0.73,0.73,0.68,2.48,0.68,0.67,0.67,0.67,0.66,0.66,,,,,2.35,,,,,,,,,,1.6,1.57,1.55,1.53,1.5,1.5,1.47,,
10Marla_GF_FP_023_V04.png,10Marla,GF,FP,023,V04,849,1570,1196355,2275,,2,2,,2.0,1.0,2,2,,,1.0,1.0,,1.0,,,,,25,,,69.93,398.88,,304.5,14.55,470.96,82.45,,,60.57,324.85,,287.64,,,,,27.57,,,37.23,32.71,,,229.61,169.27,,,303.94,0.57,14.55,,,470.51,0.45,82.31,0.14,,,,60.57,,324.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.64,,,,,,,,,0.98,0.98,0.95,0.75,0.75,0.73,0.73,0.73,0.73,0.68,2.48,0.68,0.67,0.67,0.67,0.66,0.66,,,,,2.35,,,,,,,,,,1.6,1.57,1.55,1.53,1.5,1.5,1.47,,
10Marla_GF_FP_024_V01.png,10Marla,GF,FP,024,V01,849,1570,1170569,2275,,3,3,,1.0,3.0,1,1,,1.0,2.0,1.0,,1.0,,,,,25,,,85.01,395.26,,254.06,61.94,370.98,96.69,,86.2,156.12,220.88,,243.2,,,,,27.56,,,29.15,27.94,27.91,,135.48,132.59,127.2,,254.06,,22.24,21.02,18.68,370.98,,96.69,,,86.2,,115.35,40.77,220.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.2,,,,,,,,,0.98,0.98,0.95,0.75,0.75,0.73,0.73,0.73,0.73,0.68,2.48,0.68,0.67,0.67,0.67,0.66,0.66,,,,,2.35,,,,,,,,,,1.6,1.57,1.55,1.53,1.51,1.5,1.47,,
10Marla_GF_FP_024_V02.png,10Marla,GF,FP,024,V02,849,1570,1170578,2275,,3,3,,1.0,3.0,1,1,,1.0,2.0,1.0,,1.0,,,,,25,,,85.03,395.26,,254.06,61.94,370.98,96.69,,86.2,156.12,220.88,,243.2,,,,,27.56,,,29.15,27.94,27.93,,135.48,132.59,127.2,,254.06,,22.24,21.02,18.68,370.98,,96.69,,,86.2,,115.35,40.77,220.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.2,,,,,,,,,0.98,0.98,0.95,0.75,0.75,0.73,0.73,0.73,0.73,0.68,2.48,0.68,0.67,0.67,0.67,0.66,0.66,,,,,2.35,,,,,,,,,,1.6,1.57,1.55,1.53,1.51,1.5,1.47,,
10Marla_GF_FP_024_V03.png,10Marla,GF,FP,024,V03,849,1570,1171406,2275,,3,3,,1.0,3.0,1,1,,1.0,2.0,1.0,,1.0,,,,,25,,,85.03,395.26,,254.06,61.94,370.98,96.69,,86.2,156.12,221.24,,244.24,,,,,27.57,,,29.15,27.94,27.93,,135.48,132.59,127.2,,254.06,,22.24,21.02,18.68,370.98,,96.69,,,86.2,,115.35,40.77,221.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.24,,,,,,,,,0.98,0.98,0.95,0.75,0.75,0.73,0.73,0.73,0.73,0.68,2.48,0.68,0.67,0.67,0.67,0.66,0.66,,,,,2.36,,,,,,,,,,1.6,1.57,1.55,1.53,1.5,1.5,1.47,,
10Marla_GF_FP_024_V04.png,10Marla,GF,FP,024,V04,849,1570,1171406,2275,,3,3,,1.0,3.0,1,1,,1.0,2.0,1.0,,1.0,,,,,25,,,85.03,395.26,,254.06,61.94,370.98,96.69,,86.2,156.12,221.25,,244.24,,,,,27.56,,,29.15,27.94,27.93,,135.48,132.59,127.2,,254.06,,22.24,21.02,18.68,370.98,,96.69,,,86.2,,115.35,40.77,221.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.24,,,,,,,,,0.98,0.98,0.95,0.75,0.75,0.73,0.73,0.73,0.73,0.68,2.48,0.68,0.67,0.67,0.67,0.66,0.66,,,,,2.35,,,,,,,,,,1.6,1.57,1.55,1.53,1.5,1.5,1.47,,
10Marla_GF_FP_025_V01.png,10Marla,GF,FP,025,V01,849,1570,1033996,2275,,3,3,,1.0,1.0,1,1,,1.0,1.0,1.0,1.0,,1.0,,,,15,,,100.67,536.77,,159.91,18.08,257.83,148.24,,73.35,65.22,343.13,40.78,,0.66,,,,20.15,,,43.08,34.89,22.7,,216.08,163.61,157.08,,159.91,,18.08,,,257.83,,148.24,,,73.35,,65.22,,343.13,,,,,,,,,,,40.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,,,,0.92,0.92,0.88,0.88,0.88,0.88,,,,,2.73,,,,,,,,,,,2.01,,,,,,,,,,1.87,1.82,1.79,1.4,1.23,0.97,0.97,,
10Marla_GF_FP_025_V02.png,10Marla,GF,FP,025,V02,849,1570,1017669,2275,,3,3,,1.0,1.0,1,1,,1.0,1.0,1.0,1.0,,,,,,15,,,99.75,532.86,,156.64,16.82,253.23,144.94,,70.49,65.07,341.25,39.89,,,,,,15.98,,,42.49,34.89,22.37,,213.94,162.79,156.13,,156.64,,16.82,,,253.23,,144.94,,,70.49,,65.07,,341.25,,,,,,,,,,,39.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.7,0.69,0.69,0.67,0.67,,,,,2.27,,,,,,,,,,,1.61,,,,,,,,,,1.54,1.47,1.44,1.08,0.99,0.74,0.74,,
10Marla_GF_FP_025_V03.png,10Marla,GF,FP,025,V03,849,1570,1017670,2275,,3,3,,1.0,1.0,1,1,,1.0,1.0,1.0,1.0,,,,,,15,,,99.75,532.86,,156.64,16.82,253.23,144.94,,70.49,65.07,341.25,39.89,,,,,,15.98,,,42.49,34.89,22.37,,213.94,162.79,156.13,,156.64,,16.82,,,253.23,,144.94,,,70.49,,65.07,,341.25,,,,,,,,,,,39.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.7,0.69,0.69,0.67,0.67,,,,,2.27,,,,,,,,,,,1.61,,,,,,,,,,1.54,1.47,1.44,1.07,0.99,0.74,0.74,,
10Marla_GF_FP_025_V04.png,10Marla,GF,FP,025,V04,849,1570,1017671,2275,,3,3,,1.0,1.0,1,1,,1.0,1.0,1.0,1.0,,,,,,15,,,99.75,532.86,,156.64,16.82,253.23,144.94,,70.49,65.07,341.25,39.89,,,,,,15.98,,,42.49,34.89,22.37,,213.94,162.79,156.13,,156.64,,16.82,,,253.23,,144.94,,,70.49,,65.07,,341.25,,,,,,,,,,,39.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.7,0.69,0.69,0.67,0.67,,,,,2.27,,,,,,,,,,,1.61,,,,,,,,,,1.54,1.47,1.44,1.08,0.99,0.74,0.74,,
10Marla_GF_FP_026_V01.png,10Marla,GF,FP,026,V01,849,1570,1226508,2275,,1,1,,1.0,,1,1,,,,1.0,1.0,1.0,1.0,,,,38,,,77.42,267.21,,331.9,,564.52,220.25,,,,400.67,41.43,117.43,0.73,,,,71.8,,,77.42,,,,267.21,,,,331.9,,,,,564.52,,220.25,,,,,,,400.67,,,,,,,,,,,41.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.43,,,,0.73,,,,,2.21,2.21,2.21,2.21,2.21,2.18,2.08,2.08,2.08,2.07,7.08,2.06,1.98,1.98,1.44,1.35,1.17,1.16,1.07,1.07,1.07,3.03,1.07,1.02,1.0,1.0,1.0,1.0,0.99,0.97,0.94,3.02,2.32,2.32,2.32,2.32,2.32,2.21,,
10Marla_GF_FP_026_V02.png,10Marla,GF,FP,026,V02,849,1570,1201088,2275,,1,1,,1.0,,1,1,,,,1.0,1.0,1.0,,,,,38,,,76.94,266.41,,327.36,,555.2,216.2,,,,399.48,40.88,111.09,,,,,56.42,,,76.94,,,,266.41,,,,327.36,,,,,555.2,,216.2,,,,,,,399.48,,,,,,,,,,,40.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.09,,,,,,,,,1.75,1.69,1.69,1.67,1.65,1.64,1.64,1.64,1.64,1.64,6.34,1.56,1.56,1.51,1.06,1.03,0.86,0.84,0.84,0.84,0.84,2.53,0.8,0.8,0.78,0.77,0.77,0.75,0.73,0.71,0.7,2.53,1.86,1.79,1.75,1.75,1.75,1.75,,
10Marla_GF_FP_026_V03.png,10Marla,GF,FP,026,V03,849,1570,1201198,2275,,1,1,,1.0,,1,1,,,,1.0,1.0,1.0,,,,,38,,,76.94,266.41,,327.36,,555.2,216.2,,,,399.67,40.88,111.09,,,,,56.41,,,76.94,,,,266.41,,,,327.36,,,,,555.2,,216.2,,,,,,,399.67,,,,,,,,,,,40.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.09,,,,,,,,,1.75,1.69,1.69,1.67,1.65,1.64,1.64,1.64,1.64,1.64,6.34,1.56,1.56,1.5,1.07,1.03,0.86,0.84,0.84,0.84,0.84,2.54,0.8,0.8,0.78,0.77,0.77,0.75,0.73,0.71,0.7,2.53,1.86,1.78,1.75,1.75,1.75,1.75,,
10Marla_GF_FP_026_V04.png,10Marla,GF,FP,026,V04,849,1570,1201201,2275,,1,1,,1.0,,1,1,,,,1.0,1.0,1.0,,,,,38,,,76.94,266.41,,327.36,,555.2,216.2,,,,399.67,40.88,111.09,,,,,56.42,,,76.94,,,,266.41,,,,327.36,,,,,555.2,,216.2,,,,,,,399.67,,,,,,,,,,,40.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.09,,,,,,,,,1.75,1.69,1.69,1.67,1.65,1.64,1.64,1.64,1.64,1.64,6.34,1.56,1.56,1.5,1.07,1.03,0.86,0.84,0.84,0.84,0.84,2.53,0.8,0.8,0.78,0.77,0.77,0.75,0.73,0.71,0.7,2.53,1.86,1.79,1.75,1.75,1.75,1.75,,
10Marla_GF_FP_027_V01.png,10Marla,GF,FP,027,V01,849,1570,1200977,2275,,2,2,,1.0,1.0,1,1,,1.0,2.0,1.0,2.0,1.0,1.0,,,,25,1.0,,89.02,368.97,,258.02,26.51,376.46,99.85,,89.29,150.61,186.18,71.62,235.97,0.73,,,,35.28,61.28,,64.98,24.03,,,206.66,162.3,,,258.02,,26.51,,,376.46,,99.85,,,89.29,,116.65,33.96,186.18,,,,,,,,,,,42.04,,,,,,,,,,,29.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.97,,,,0.73,,,,,1.34,1.27,1.26,1.12,0.96,0.96,0.96,0.96,0.96,0.92,2.9,0.91,0.91,0.91,0.91,0.91,0.88,,,,,2.77,,,,,,,,,,1.98,1.96,1.96,1.95,1.92,1.88,1.85,61.28,
10Marla_GF_FP_027_V02.png,10Marla,GF,FP,027,V02,849,1570,1175568,2275,,2,2,,1.0,1.0,1,1,,1.0,2.0,1.0,2.0,2.0,,,,,25,1.0,,88.19,366.27,,254.06,24.96,370.98,96.69,,86.2,148.7,184.93,70.69,227.75,,,,,27.56,59.45,,64.58,23.61,,,204.88,161.39,,,254.06,,24.96,,,370.98,,96.69,,,86.2,,115.35,33.35,184.93,,,,,,,,,,,41.49,,,,,,,,,,,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.19,0.56,,,,,,,,0.98,0.98,0.95,0.75,0.75,0.73,0.73,0.73,0.73,0.68,2.48,0.68,0.67,0.67,0.67,0.66,0.66,,,,,2.35,,,,,,,,,,1.6,1.57,1.55,1.53,1.51,1.5,1.47,59.45,
10Marla_GF_FP_027_V03.png,10Marla,GF,FP,027,V03,849,1570,1175444,2275,,2,2,,1.0,1.0,1,1,,1.0,2.0,1.0,2.0,1.0,,,,,25,1.0,,88.19,366.27,,254.06,25.02,370.98,96.69,,86.2,148.7,185.21,70.69,227.19,,,,,27.57,59.45,,64.58,23.61,,,204.88,161.39,,,254.06,,25.02,,,370.98,,96.69,,,86.2,,115.35,33.35,185.21,,,,,,,,,,,41.49,,,,,,,,,,,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.19,,,,,,,,,0.98,0.98,0.95,0.75,0.75,0.73,0.73,0.73,0.73,0.68,2.48,0.68,0.67,0.67,0.67,0.66,0.66,,,,,2.36,,,,,,,,,,1.6,1.57,1.55,1.53,1.5,1.5,1.47,59.45,
10Marla_GF_FP_027_V04.png,10Marla,GF,FP,027,V04,849,1570,1175443,2275,,2,2,,1.0,1.0,1,1,,1.0,2.0,1.0,2.0,1.0,,,,,25,1.0,,88.19,366.27,,254.06,25.02,370.98,96.69,,86.2,148.7,185.21,70.69,227.19,,,,,27.56,59.45,,64.58,23.61,,,204.88,161.39,,,254.06,,25.02,,,370.98,,96.69,,,86.2,,115.35,33.35,185.21,,,,,,,,,,,41.49,,,,,,,,,,,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.19,,,,,,,,,0.98,0.98,0.95,0.75,0.75,0.73,0.73,0.73,0.73,0.68,2.48,0.68,0.67,0.67,0.67,0.66,0.66,,,,,2.35,,,,,,,,,,1.6,1.57,1.55,1.53,1.5,1.5,1.47,59.45,
10Marla_GF_FP_028_V01.png,10Marla,GF,FP,028,V01,849,1570,1204525,2275,,2,2,1.0,1.0,,1,1,,1.0,1.0,1.0,1.0,1.0,2.0,,,,32,,,63.97,465.98,130.63,247.79,,303.43,92.92,,98.65,55.19,214.17,27.9,297.91,0.87,,,,56.43,,,32.28,31.69,,,233.05,232.93,,130.63,247.79,,,,,303.43,,92.92,,,98.65,,55.19,,214.17,,,,,,,,,,,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.91,,,,0.68,0.19,,,,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.01,1.94,1.54,3.38,1.49,1.2,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,3.33,1.01,0.97,0.97,,,,,,,2.29,2.29,2.28,2.28,2.18,2.04,2.04,,
10Marla_GF_FP_028_V02.png,10Marla,GF,FP,028,V02,849,1570,1175159,2275,,2,2,1.0,1.0,,1,1,,1.0,1.0,1.0,1.0,2.0,,,,,33,,,63.11,462.83,127.22,243.3,,298.35,90.28,,95.48,54.19,212.22,27.37,287.08,,,,,44.28,,,31.93,31.19,,,231.78,231.04,,127.22,243.3,,,,,298.35,,90.28,,,95.48,,54.19,,212.22,,,,,,,,,,,27.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.46,0.62,,,,,,,,1.67,1.67,1.67,1.67,1.56,1.56,1.56,1.5,1.23,1.15,2.89,0.86,0.86,0.83,0.83,0.81,0.81,0.81,0.81,0.78,0.78,2.87,0.74,0.72,0.72,0.67,,,,,,1.87,1.8,1.77,1.74,1.74,1.67,1.67,,
