FileName,PlotType,FloorLevel,PlanType,FP_Number,Version,ImageActualWidthPx,ImageActualHeightPx,PlotPhysicalAreaSqFt,AreaPerPixelSqFt,OverallTotalCountedPixels,OverallTotalCountedSqFt,Count_Backyard,Count_Bathroom,Count_Bedroom,Count_Dining,Count_DrawingRoom,Count_DressingArea,Count_Garage,Count_Kitchen,Count_Laundry,Count_Lawn,Count_Lobby,Count_Lounge,Count_OpenSpace,Count_Passage,Count_PrayerRoom,Count_ServantQuarter,Count_SideGarden,Count_Staircase,Count_Stairs,Count_Store,TotalPx_Backyard,TotalPx_Bathroom,TotalPx_Bedroom,TotalPx_Dining,TotalPx_DrawingRoom,TotalPx_DressingArea,TotalPx_Garage,TotalPx_Kitchen,TotalPx_Laundry,TotalPx_Lawn,TotalPx_Lobby,TotalPx_Lounge,TotalPx_OpenSpace,TotalPx_Passage,TotalPx_PrayerRoom,TotalPx_ServantQuarter,TotalPx_SideGarden,TotalPx_Staircase,TotalPx_Stairs,TotalPx_Store,TotalSqFt_Backyard,TotalSqFt_Bathroom,TotalSqFt_Bedroom,TotalSqFt_Dining,TotalSqFt_DrawingRoom,TotalSqFt_DressingArea,TotalSqFt_Garage,TotalSqFt_Kitchen,TotalSqFt_Laundry,TotalSqFt_Lawn,TotalSqFt_Lobby,TotalSqFt_Lounge,TotalSqFt_OpenSpace,TotalSqFt_Passage,TotalSqFt_PrayerRoom,TotalSqFt_ServantQuarter,TotalSqFt_SideGarden,TotalSqFt_Staircase,TotalSqFt_Stairs,TotalSqFt_Store,Backyard1_Px,Backyard1_SqFt,Bathroom1_Px,Bathroom1_SqFt,Bathroom2_Px,Bathroom2_SqFt,Bathroom3_Px,Bathroom3_SqFt,Bathroom4_Px,Bathroom4_SqFt,Bedroom1_Px,Bedroom1_SqFt,Bedroom2_Px,Bedroom2_SqFt,Bedroom3_Px,Bedroom3_SqFt,Dining1_Px,Dining1_SqFt,DrawingRoom1_Px,DrawingRoom1_SqFt,DressingArea1_Px,DressingArea1_SqFt,DressingArea2_Px,DressingArea2_SqFt,DressingArea3_Px,DressingArea3_SqFt,Garage1_Px,Garage1_SqFt,Kitchen1_Px,Kitchen1_SqFt,Laundry1_Px,Laundry1_SqFt,Lawn1_Px,Lawn1_SqFt,Lobby1_Px,Lobby1_SqFt,Lobby2_Px,Lobby2_SqFt,Lounge1_Px,Lounge1_SqFt,OpenSpace1_Px,OpenSpace1_SqFt,OpenSpace2_Px,OpenSpace2_SqFt,OpenSpace3_Px,OpenSpace3_SqFt,OpenSpace4_Px,OpenSpace4_SqFt,OpenSpace5_Px,OpenSpace5_SqFt,Passage1_Px,Passage1_SqFt,Passage2_Px,Passage2_SqFt,PrayerRoom1_Px,PrayerRoom1_SqFt,ServantQuarter1_Px,ServantQuarter1_SqFt,SideGarden1_Px,SideGarden1_SqFt,Staircase1_Px,Staircase1_SqFt,Staircase2_Px,Staircase2_SqFt,Stairs1_Px,Stairs1_SqFt,Stairs2_Px,Stairs2_SqFt,Stairs3_Px,Stairs3_SqFt,Stairs4_Px,Stairs4_SqFt,Stairs5_Px,Stairs5_SqFt,Store1_Px,Store1_SqFt
10Marla_GF_FP_018_V02.png,10Marla,GF,FP,18,V02,512,927,2275,0.00479327,394870,1892.72,,2,2,,1,,1,1,,,1,1,,1,,,,,6,1,,14723,72833,,46435,,55240,18232,,,33447,68617,,72062,,,,,1633,11648,,70.57,349.11,,222.58,,264.78,87.39,,,160.32,328.9,,345.41,,,,,7.83,55.83,,,8205,39.33,6518,31.24,,,,,49276,236.19,23557,112.92,,,,,46435,222.58,,,,,,,55240,264.78,18232,87.39,,,,,33447,160.32,,,68617,328.9,,,,,,,,,,,72062,345.41,,,,,,,,,,,,,420,2.01,414,1.98,210,1.01,209,1,190,0.91,11648,55.83
10Marla_GF_FP_018_V03.png,10Marla,GF,FP,18,V03,512,927,2275,0.00479327,394872,1892.73,,2,2,,1,,1,1,,,1,1,,1,,,,,6,1,,14723,72837,,46435,,55240,18232,,,33447,68617,,72060,,,,,1633,11648,,70.57,349.13,,222.58,,264.78,87.39,,,160.32,328.9,,345.4,,,,,7.83,55.83,,,8205,39.33,6518,31.24,,,,,49280,236.21,23557,112.92,,,,,46435,222.58,,,,,,,55240,264.78,18232,87.39,,,,,33447,160.32,,,68617,328.9,,,,,,,,,,,72060,345.4,,,,,,,,,,,,,420,2.01,414,1.98,210,1.01,209,1,190,0.91,11648,55.83
10Marla_GF_FP_018_V04.png,10Marla,GF,FP,18,V04,512,927,2275,0.00479327,394874,1892.74,,2,2,,1,,1,1,,,1,1,,1,,,,,6,1,,14723,72837,,46435,,55240,18232,,,33447,68617,,72062,,,,,1633,11648,,70.57,349.13,,222.58,,264.78,87.39,,,160.32,328.9,,345.41,,,,,7.83,55.83,,,8205,39.33,6518,31.24,,,,,49280,236.21,23557,112.92,,,,,46435,222.58,,,,,,,55240,264.78,18232,87.39,,,,,33447,160.32,,,68617,328.9,,,,,,,,,,,72062,345.41,,,,,,,,,,,,,420,2.01,414,1.98,210,1.01,209,1,190,0.91,11648,55.83
10Marla_GF_FP_019_V01.png,10Marla,GF,FP,19,V01,512,927,2275,0.00479327,428337,2053.13,,2,2,1,1,,1,1,,1,1,1,,1,,,,,9,1,,15973,56627,13981,51729,,83038,29977,,44500,13844,43317,,61842,,,,,4416,9093,,76.56,271.43,67.01,247.95,,398.02,143.69,,213.3,66.36,207.63,,296.43,,,,,21.17,43.59,,,9007,43.17,6966,33.39,,,,,36249,173.75,20378,97.68,,,13981,67.01,51729,247.95,,,,,,,83038,398.02,29977,143.69,,,44500,213.3,13844,66.36,,,43317,207.63,,,,,,,,,,,61842,296.43,,,,,,,,,,,,,1083,5.19,577,2.77,561,2.69,555,2.66,464,2.22,9093,43.59
10Marla_GF_FP_019_V02.png,10Marla,GF,FP,19,V02,512,927,2275,0.00479327,420547,2015.79,,2,2,1,1,,1,1,,1,1,1,,1,,,,,9,1,,15696,56079,13511,51039,,82041,29280,,43648,13664,42898,,59937,,,,,3924,8830,,75.24,268.8,64.76,244.64,,393.24,140.35,,209.22,65.5,205.62,,287.29,,,,,18.81,42.32,,,8896,42.64,6800,32.59,,,,,35821,171.7,20258,97.1,,,13511,64.76,51039,244.64,,,,,,,82041,393.24,29280,140.35,,,43648,209.22,13664,65.5,,,42898,205.62,,,,,,,,,,,59937,287.29,,,,,,,,,,,,,1021,4.89,547,2.62,513,2.46,465,2.23,438,2.1,8830,42.32
10Marla_GF_FP_019_V03.png,10Marla,GF,FP,19,V03,512,927,2275,0.00479327,420779,2016.91,,2,2,1,1,,1,1,,1,1,1,,1,,,,,9,1,,15696,56079,13511,51040,,82042,29280,,43648,13664,43127,,59937,,,,,3925,8830,,75.24,268.8,64.76,244.65,,393.25,140.35,,209.22,65.5,206.72,,287.29,,,,,18.81,42.32,,,8896,42.64,6800,32.59,,,,,35821,171.7,20258,97.1,,,13511,64.76,51040,244.65,,,,,,,82042,393.25,29280,140.35,,,43648,209.22,13664,65.5,,,43127,206.72,,,,,,,,,,,59937,287.29,,,,,,,,,,,,,1019,4.88,547,2.62,513,2.46,465,2.23,441,2.11,8830,42.32
10Marla_GF_FP_019_V04.png,10Marla,GF,FP,19,V04,512,927,2275,0.00479327,420776,2016.89,,2,2,1,1,,1,1,,1,1,1,,1,,,,,9,1,,15696,56079,13511,51040,,82040,29280,,43648,13664,43127,,59937,,,,,3924,8830,,75.24,268.8,64.76,244.65,,393.24,140.35,,209.22,65.5,206.72,,287.29,,,,,18.81,42.32,,,8896,42.64,6800,32.59,,,,,35821,171.7,20258,97.1,,,13511,64.76,51040,244.65,,,,,,,82040,393.24,29280,140.35,,,43648,209.22,13664,65.5,,,43127,206.72,,,,,,,,,,,59937,287.29,,,,,,,,,,,,,1019,4.88,547,2.62,513,2.46,465,2.23,440,2.11,8830,42.32
10Marla_GF_FP_020_V01.png,10Marla,GF,FP,20,V01,512,927,2275,0.00479327,405872,1945.45,,2,1,,1,,1,1,,1,1,1,,1,,,,,17,1,,21924,55136,,25536,,74760,34806,,36736,13657,77504,,54998,,,,,6063,4752,,105.09,264.28,,122.4,,358.34,166.83,,176.09,65.46,371.5,,263.62,,,,,29.06,22.78,,,15266,73.17,6658,31.91,,,,,55136,264.28,,,,,,,25536,122.4,,,,,,,74760,358.34,34806,166.83,,,36736,176.09,13657,65.46,,,77504,371.5,,,,,,,,,,,54998,263.62,,,,,,,,,,,,,745,3.57,531,2.55,451,2.16,451,2.16,451,2.16,4752,22.78
10Marla_GF_FP_020_V02.png,10Marla,GF,FP,20,V02,512,927,2275,0.00479327,399516,1914.99,,2,1,,1,,1,1,,1,1,1,,1,,,,,17,1,,21569,54893,,24943,,73928,33894,,35964,13483,77221,,53927,,,,,5137,4557,,103.39,263.12,,119.56,,354.36,162.46,,172.39,64.63,370.14,,258.49,,,,,24.62,21.84,,,15085,72.31,6484,31.08,,,,,54893,263.12,,,,,,,24943,119.56,,,,,,,73928,354.36,33894,162.46,,,35964,172.39,13483,64.63,,,77221,370.14,,,,,,,,,,,53927,258.49,,,,,,,,,,,,,652,3.13,479,2.3,392,1.88,392,1.88,391,1.87,4557,21.84
10Marla_GF_FP_020_V03.png,10Marla,GF,FP,20,V03,512,927,2275,0.00479327,399536,1915.08,,2,1,,1,,1,1,,1,1,1,,1,,,,,17,1,,21569,54893,,24943,,73928,33894,,35965,13483,77221,,53984,,,,,5098,4558,,103.39,263.12,,119.56,,354.36,162.46,,172.39,64.63,370.14,,258.76,,,,,24.44,21.85,,,15085,72.31,6484,31.08,,,,,54893,263.12,,,,,,,24943,119.56,,,,,,,73928,354.36,33894,162.46,,,35965,172.39,13483,64.63,,,77221,370.14,,,,,,,,,,,53984,258.76,,,,,,,,,,,,,651,3.12,479,2.3,392,1.88,391,1.87,353,1.69,4558,21.85
10Marla_GF_FP_020_V04.png,10Marla,GF,FP,20,V04,512,927,2275,0.00479327,399536,1915.08,,2,1,,1,,1,1,,1,1,1,,1,,,,,17,1,,21569,54893,,24943,,73928,33894,,35965,13483,77221,,53984,,,,,5098,4558,,103.39,263.12,,119.56,,354.36,162.46,,172.39,64.63,370.14,,258.76,,,,,24.44,21.85,,,15085,72.31,6484,31.08,,,,,54893,263.12,,,,,,,24943,119.56,,,,,,,73928,354.36,33894,162.46,,,35965,172.39,13483,64.63,,,77221,370.14,,,,,,,,,,,53984,258.76,,,,,,,,,,,,,651,3.12,479,2.3,392,1.88,391,1.87,353,1.69,4558,21.85
10Marla_GF_FP_021_V01.png,10Marla,GF,FP,21,V01,512,927,2275,0.00479327,433616,2078.44,,1,1,,1,,1,1,,,,1,1,1,,,,,35,,,15191,49092,,63616,,109159,54569,,,,83005,7568,36882,,,,,14534,,,72.81,235.31,,304.93,,523.23,261.56,,,,397.87,36.28,176.79,,,,,69.67,,,,15191,72.81,,,,,,,49092,235.31,,,,,,,63616,304.93,,,,,,,109159,523.23,54569,261.56,,,,,,,,,83005,397.87,7568,36.28,,,,,,,,,36882,176.79,,,,,,,,,,,,,1127,5.4,612,2.93,612,2.93,608,2.91,539,2.58,,
10Marla_GF_FP_021_V02.png,10Marla,GF,FP,21,V02,512,927,2275,0.00479327,426344,2043.58,,1,1,,1,,1,1,,,,1,1,1,,,,,35,,,15010,48648,,62808,,107734,53612,,,,82765,7480,35822,,,,,12465,,,71.95,233.18,,301.06,,516.4,256.98,,,,396.71,35.85,171.7,,,,,59.75,,,,15010,71.95,,,,,,,48648,233.18,,,,,,,62808,301.06,,,,,,,107734,516.4,53612,256.98,,,,,,,,,82765,396.71,7480,35.85,,,,,,,,,35822,171.7,,,,,,,,,,,,,1039,4.98,598,2.87,550,2.64,495,2.37,479,2.3,,
10Marla_GF_FP_021_V03.png,10Marla,GF,FP,21,V03,512,927,2275,0.00479327,426386,2043.78,,1,1,,1,,1,1,,,,1,1,1,,,,,35,,,15010,48648,,62807,,107733,53612,,,,82765,7480,35822,,,,,12509,,,71.95,233.18,,301.05,,516.39,256.98,,,,396.71,35.85,171.7,,,,,59.96,,,,15010,71.95,,,,,,,48648,233.18,,,,,,,62807,301.05,,,,,,,107733,516.39,53612,256.98,,,,,,,,,82765,396.71,7480,35.85,,,,,,,,,35822,171.7,,,,,,,,,,,,,1039,4.98,598,2.87,550,2.64,508,2.43,496,2.38,,
10Marla_GF_FP_021_V04.png,10Marla,GF,FP,21,V04,512,927,2275,0.00479327,426386,2043.78,,1,1,,1,,1,1,,,,1,1,1,,,,,35,,,15010,48648,,62807,,107733,53612,,,,82765,7480,35822,,,,,12509,,,71.95,233.18,,301.05,,516.39,256.98,,,,396.71,35.85,171.7,,,,,59.96,,,,15010,71.95,,,,,,,48648,233.18,,,,,,,62807,301.05,,,,,,,107733,516.39,53612,256.98,,,,,,,,,82765,396.71,7480,35.85,,,,,,,,,35822,171.7,,,,,,,,,,,,,1039,4.98,598,2.87,550,2.64,508,2.43,496,2.38,,
10Marla_GF_FP_022_V01.png,10Marla,GF,FP,22,V01,512,927,2275,0.00479327,396193,1899.06,,2,2,,1,2,1,1,,1,2,1,,1,,,,,14,,,11544,64389,,44576,8896,89419,13064,,27104,24473,55157,,53208,,,,,4363,,,55.33,308.63,,213.66,42.64,428.61,62.62,,129.92,117.31,264.38,,255.04,,,,,20.91,,,,7335,35.16,4209,20.17,,,,,33616,161.13,30773,147.5,,,,,44576,213.66,5390,25.84,3506,16.81,,,89419,428.61,13064,62.62,,,27104,129.92,15716,75.33,8757,41.97,55157,264.38,,,,,,,,,,,53208,255.04,,,,,,,,,,,,,1225,5.87,533,2.55,375,1.8,368,1.76,237,1.14,,
10Marla_GF_FP_022_V02.png,10Marla,GF,FP,22,V02,512,927,2275,0.00479327,390384,1871.22,,2,2,,1,2,1,1,,1,2,1,,1,,,,,14,,,11306,63831,,44321,8438,88529,12740,,26418,24310,54958,,51877,,,,,3656,,,54.19,305.96,,212.44,40.45,424.34,61.07,,126.63,116.52,263.43,,248.66,,,,,17.52,,,,7150,34.27,4156,19.92,,,,,33198,159.13,30633,146.83,,,,,44321,212.44,5123,24.56,3315,15.89,,,88529,424.34,12740,61.07,,,26418,126.63,15553,74.55,8757,41.97,54958,263.43,,,,,,,,,,,51877,248.66,,,,,,,,,,,,,1096,5.25,494,2.37,323,1.55,279,1.34,190,0.91,,
10Marla_GF_FP_022_V03.png,10Marla,GF,FP,22,V03,512,927,2275,0.00479327,390506,1871.8,,2,2,,1,2,1,1,,1,2,1,,1,,,,,14,,,11306,63831,,44320,8425,88529,12740,,26419,24310,54958,,52012,,,,,3656,,,54.19,305.96,,212.44,40.38,424.34,61.07,,126.63,116.52,263.43,,249.31,,,,,17.52,,,,7150,34.27,4156,19.92,,,,,33198,159.13,30633,146.83,,,,,44320,212.44,5123,24.56,3302,15.83,,,88529,424.34,12740,61.07,,,26419,126.63,15553,74.55,8757,41.97,54958,263.43,,,,,,,,,,,52012,249.31,,,,,,,,,,,,,1096,5.25,495,2.37,323,1.55,279,1.34,189,0.91,,
10Marla_GF_FP_022_V04.png,10Marla,GF,FP,22,V04,512,927,2275,0.00479327,390521,1871.87,,2,2,,1,2,1,1,,1,2,1,,1,,,,,14,,,11306,63831,,44320,8438,88529,12740,,26419,24310,54958,,52012,,,,,3658,,,54.19,305.96,,212.44,40.45,424.34,61.07,,126.63,116.52,263.43,,249.31,,,,,17.53,,,,7150,34.27,4156,19.92,,,,,33198,159.13,30633,146.83,,,,,44320,212.44,5123,24.56,3315,15.89,,,88529,424.34,12740,61.07,,,26419,126.63,15553,74.55,8757,41.97,54958,263.43,,,,,,,,,,,52012,249.31,,,,,,,,,,,,,1096,5.25,496,2.38,323,1.55,279,1.34,190,0.91,,
10Marla_GF_FP_023_V01.png,10Marla,GF,FP,23,V01,512,927,2275,0.00479327,431166,2066.69,,2,2,,1,1,1,1,,,1,1,,1,,,,,25,,,14615,83520,,64140,3197,99317,17747,,,12548,67942,,61467,,,,,6673,,,70.05,400.33,,307.44,15.32,476.05,85.07,,,60.15,325.66,,294.63,,,,,31.99,,,,7799,37.38,6816,32.67,,,,,48016,230.15,35504,170.18,,,,,64140,307.44,3197,15.32,,,,,99317,476.05,17747,85.07,,,,,12548,60.15,,,67942,325.66,,,,,,,,,,,61467,294.63,,,,,,,,,,,,,570,2.73,534,2.56,377,1.81,363,1.74,363,1.74,,
10Marla_GF_FP_023_V02.png,10Marla,GF,FP,23,V02,512,927,2275,0.00479327,424438,2034.45,,2,2,,1,1,1,1,,,1,1,,1,,,,,25,,,14414,82762,,63525,2987,98174,17043,,,12433,67591,,60025,,,,,5484,,,69.09,396.7,,304.49,14.32,470.57,81.69,,,59.59,323.98,,287.72,,,,,26.29,,,,7687,36.85,6727,32.24,,,,,47584,228.08,35178,168.62,,,,,63525,304.49,2987,14.32,,,,,98174,470.57,17043,81.69,,,,,12433,59.59,,,67591,323.98,,,,,,,,,,,60025,287.72,,,,,,,,,,,,,504,2.42,494,2.37,320,1.53,320,1.53,310,1.49,,
10Marla_GF_FP_023_V03.png,10Marla,GF,FP,23,V03,512,927,2275,0.00479327,424530,2034.89,,2,2,,1,1,1,1,,,1,1,,1,,,,,25,,,14414,82762,,63527,2965,98166,17043,,,12433,67658,,60077,,,,,5485,,,69.09,396.7,,304.5,14.21,470.54,81.69,,,59.59,324.3,,287.97,,,,,26.29,,,,7687,36.85,6727,32.24,,,,,47584,228.08,35178,168.62,,,,,63527,304.5,2965,14.21,,,,,98166,470.54,17043,81.69,,,,,12433,59.59,,,67658,324.3,,,,,,,,,,,60077,287.97,,,,,,,,,,,,,506,2.43,495,2.37,320,1.53,320,1.53,310,1.49,,
10Marla_GF_FP_023_V04.png,10Marla,GF,FP,23,V04,512,927,2275,0.00479327,424501,2034.75,,2,2,,1,1,1,1,,,1,1,,1,,,,,25,,,14414,82762,,63525,2987,98168,17043,,,12433,67659,,60024,,,,,5486,,,69.09,396.7,,304.49,14.32,470.55,81.69,,,59.59,324.31,,287.71,,,,,26.3,,,,7687,36.85,6727,32.24,,,,,47584,228.08,35178,168.62,,,,,63525,304.49,2987,14.32,,,,,98168,470.55,17043,81.69,,,,,12433,59.59,,,67659,324.31,,,,,,,,,,,60024,287.71,,,,,,,,,,,,,505,2.42,496,2.38,320,1.53,320,1.53,310,1.49,,
10Marla_GF_FP_024_V01.png,10Marla,GF,FP,24,V01,512,927,2275,0.00479327,414518,1986.9,,3,3,,1,3,1,1,,1,2,1,,1,,,,,25,,,17555,82019,,52635,12741,77213,20068,,17958,32219,45955,,50680,,,,,5475,,,84.15,393.14,,252.29,61.07,370.1,96.19,,86.08,154.43,220.27,,242.92,,,,,26.24,,,,6023,28.87,5767,27.64,5765,27.63,,,28100,134.69,27515,131.89,26404,126.56,,,52635,252.29,4569,21.9,4315,20.68,3857,18.49,77213,370.1,20068,96.19,,,17958,86.08,23752,113.85,8467,40.58,45955,220.27,,,,,,,,,,,50680,242.92,,,,,,,,,,,,,507,2.43,493,2.36,320,1.53,320,1.53,310,1.49,,
10Marla_GF_FP_024_V02.png,10Marla,GF,FP,24,V02,512,927,2275,0.00479327,414526,1986.93,,3,3,,1,3,1,1,,1,2,1,,1,,,,,25,,,17561,82019,,52635,12741,77213,20068,,17958,32219,45955,,50680,,,,,5477,,,84.17,393.14,,252.29,61.07,370.1,96.19,,86.08,154.43,220.27,,242.92,,,,,26.25,,,,6023,28.87,5771,27.66,5767,27.64,,,28100,134.69,27515,131.89,26404,126.56,,,52635,252.29,4569,21.9,4315,20.68,3857,18.49,77213,370.1,20068,96.19,,,17958,86.08,23752,113.85,8467,40.58,45955,220.27,,,,,,,,,,,50680,242.92,,,,,,,,,,,,,507,2.43,494,2.37,320,1.53,320,1.53,310,1.49,,
10Marla_GF_FP_024_V03.png,10Marla,GF,FP,24,V03,512,927,2275,0.00479327,414975,1989.09,,3,3,,1,3,1,1,,1,2,1,,1,,,,,25,,,17561,82019,,52624,12741,77213,20065,,17958,32217,46053,,51046,,,,,5478,,,84.17,393.14,,252.24,61.07,370.1,96.18,,86.08,154.42,220.74,,244.68,,,,,26.26,,,,6023,28.87,5771,27.66,5767,27.64,,,28100,134.69,27515,131.89,26404,126.56,,,52624,252.24,4569,21.9,4315,20.68,3857,18.49,77213,370.1,20065,96.18,,,17958,86.08,23750,113.84,8467,40.58,46053,220.74,,,,,,,,,,,51046,244.68,,,,,,,,,,,,,508,2.43,495,2.37,320,1.53,320,1.53,310,1.49,,
10Marla_GF_FP_024_V04.png,10Marla,GF,FP,24,V04,512,927,2275,0.00479327,414977,1989.1,,3,3,,1,3,1,1,,1,2,1,,1,,,,,25,,,17561,82019,,52624,12741,77213,20065,,17958,32217,46053,,51046,,,,,5480,,,84.17,393.14,,252.24,61.07,370.1,96.18,,86.08,154.42,220.74,,244.68,,,,,26.27,,,,6023,28.87,5771,27.66,5767,27.64,,,28100,134.69,27515,131.89,26404,126.56,,,52624,252.24,4569,21.9,4315,20.68,3857,18.49,77213,370.1,20065,96.18,,,17958,86.08,23750,113.84,8467,40.58,46053,220.74,,,,,,,,,,,51046,244.68,,,,,,,,,,,,,508,2.43,496,2.38,320,1.53,320,1.53,310,1.49,,
10Marla_GF_FP_025_V01.png,10Marla,GF,FP,25,V01,512,927,2275,0.00479327,365047,1749.77,,3,3,,1,1,1,1,,1,1,1,1,,,,,,15,,,20723,111446,,33084,3673,53552,30659,,15070,13505,71180,8316,,,,,,3839,,,99.33,534.19,,158.58,17.61,256.69,146.96,,72.23,64.73,341.18,39.86,0,,,,,18.4,,,,8809,42.22,7224,34.63,4690,22.48,,,44836,214.91,33894,162.46,32716,156.82,,,33084,158.58,3673,17.61,,,,,53552,256.69,30659,146.96,,,15070,72.23,13505,64.73,,,71180,341.18,8316,39.86,,,,,,,,,,,,,,,,,,,,,,,516,2.47,396,1.9,363,1.74,353,1.69,350,1.68,,
10Marla_GF_FP_025_V02.png,10Marla,GF,FP,25,V02,512,927,2275,0.00479327,359839,1724.8,,3,3,,1,1,1,1,,1,1,1,1,,,,,,15,,,20573,110291,,32356,3460,52560,30029,,14716,13452,70941,8277,,,,,,3184,,,98.61,528.65,,155.09,16.58,251.93,143.94,,70.54,64.48,340.04,39.67,,,,,,15.26,,,,8729,41.84,7224,34.63,4620,22.14,,,44166,211.7,33713,161.6,32412,155.36,,,32356,155.09,3460,16.58,,,,,52560,251.93,30029,143.94,,,14716,70.54,13452,64.48,,,70941,340.04,8277,39.67,,,,,,,,,,,,,,,,,,,,,,,472,2.26,320,1.53,306,1.47,299,1.43,274,1.31,,
10Marla_GF_FP_025_V03.png,10Marla,GF,FP,25,V03,512,927,2275,0.00479327,359655,1723.92,,3,3,,1,1,1,1,,1,1,1,1,,,,,,15,,,20573,110291,,32356,3460,52559,30029,,14533,13452,70940,8277,,,,,,3185,,,98.61,528.65,,155.09,16.58,251.93,143.94,,69.66,64.48,340.03,39.67,,,,,,15.27,,,,8729,41.84,7224,34.63,4620,22.14,,,44166,211.7,33713,161.6,32412,155.36,,,32356,155.09,3460,16.58,,,,,52559,251.93,30029,143.94,,,14533,69.66,13452,64.48,,,70940,340.03,8277,39.67,,,,,,,,,,,,,,,,,,,,,,,473,2.27,320,1.53,306,1.47,298,1.43,274,1.31,,
10Marla_GF_FP_025_V04.png,10Marla,GF,FP,25,V04,512,927,2275,0.00479327,359653,1723.91,,3,3,,1,1,1,1,,1,1,1,1,,,,,,15,,,20573,110291,,32356,3460,52559,30029,,14533,13452,70941,8277,,,,,,3182,,,98.61,528.65,,155.09,16.58,251.93,143.94,,69.66,64.48,340.04,39.67,,,,,,15.25,,,,8729,41.84,7224,34.63,4620,22.14,,,44166,211.7,33713,161.6,32412,155.36,,,32356,155.09,3460,16.58,,,,,52559,251.93,30029,143.94,,,14533,69.66,13452,64.48,,,70941,340.04,8277,39.67,,,,,,,,,,,,,,,,,,,,,,,472,2.26,320,1.53,306,1.47,298,1.43,274,1.31,,
10Marla_GF_FP_026_V01.png,10Marla,GF,FP,26,V01,512,927,2275,0.00479327,433326,2077.05,,1,1,,1,,1,1,,,,1,1,1,,,,,38,,,16065,55553,,69046,,117193,45680,,,,83190,8540,24197,,,,,13862,,,77,266.28,,330.96,,561.74,218.96,,,,398.75,40.93,115.98,,,,,66.44,,,,16065,77,,,,,,,55553,266.28,,,,,,,69046,330.96,,,,,,,117193,561.74,45680,218.96,,,,,,,,,83190,398.75,8540,40.93,,,,,,,,,24197,115.98,,,,,,,,,,,,,1440,6.9,594,2.85,592,2.84,480,2.3,440,2.11,,
10Marla_GF_FP_026_V02.png,10Marla,GF,FP,26,V02,512,927,2275,0.00479327,425913,2041.52,,1,1,,1,,1,1,,,,1,1,1,,,,,38,,,15897,55279,,68068,,115484,45088,,,,82967,8346,23279,,,,,11505,,,76.2,264.97,,326.27,,553.55,216.12,,,,397.68,40,111.58,,,,,55.15,,,,15897,76.2,,,,,,,55279,264.97,,,,,,,68068,326.27,,,,,,,115484,553.55,45088,216.12,,,,,,,,,82967,397.68,8346,40,,,,,,,,,23279,111.58,,,,,,,,,,,,,1292,6.19,525,2.52,523,2.51,380,1.82,380,1.82,,
10Marla_GF_FP_026_V03.png,10Marla,GF,FP,26,V03,512,927,2275,0.00479327,425943,2041.66,,1,1,,1,,1,1,,,,1,1,1,,,,,38,,,15897,55279,,68067,,115485,45088,,,,83014,8346,23279,,,,,11488,,,76.2,264.97,,326.26,,553.55,216.12,,,,397.91,40,111.58,,,,,55.07,,,,15897,76.2,,,,,,,55279,264.97,,,,,,,68067,326.26,,,,,,,115485,553.55,45088,216.12,,,,,,,,,83014,397.91,8346,40,,,,,,,,,23279,111.58,,,,,,,,,,,,,1292,6.19,530,2.54,524,2.51,380,1.82,380,1.82,,
10Marla_GF_FP_026_V04.png,10Marla,GF,FP,26,V04,512,927,2275,0.00479327,425943,2041.66,,1,1,,1,,1,1,,,,1,1,1,,,,,38,,,15897,55279,,68067,,115485,45088,,,,83014,8346,23279,,,,,11488,,,76.2,264.97,,326.26,,553.55,216.12,,,,397.91,40,111.58,,,,,55.07,,,,15897,76.2,,,,,,,55279,264.97,,,,,,,68067,326.26,,,,,,,115485,553.55,45088,216.12,,,,,,,,,83014,397.91,8346,40,,,,,,,,,23279,111.58,,,,,,,,,,,,,1292,6.19,530,2.54,524,2.51,380,1.82,380,1.82,,
10Marla_GF_FP_027_V01.png,10Marla,GF,FP,27,V01,512,927,2275,0.00479327,424614,2035.29,,2,2,,1,1,1,1,,1,2,1,2,1,,,,,25,1,,18373,76729,,53783,5469,77969,20807,,18500,31047,38786,14841,48845,,,,,6673,12792,,88.07,367.78,,257.8,26.21,373.73,99.73,,88.68,148.82,185.91,71.14,234.13,,,,,31.99,61.32,,,13441,64.43,4932,23.64,,,,,42951,205.88,33778,161.91,,,,,53783,257.8,5469,26.21,,,,,77969,373.73,20807,99.73,,,18500,88.68,24049,115.27,6998,33.54,38786,185.91,8671,41.56,6170,29.57,,,,,,,48845,234.13,,,,,,,,,,,,,571,2.74,533,2.55,377,1.81,363,1.74,363,1.74,12792,61.32
10Marla_GF_FP_027_V02.png,10Marla,GF,FP,27,V02,512,927,2275,0.00479327,416255,1995.22,,2,2,,1,1,1,1,,1,2,1,2,1,,,,,25,1,,18123,76063,,52635,5132,77213,20068,,17958,30605,38406,14617,47646,,,,,5477,12312,,86.87,364.59,,252.29,24.6,370.1,96.19,,86.08,146.7,184.09,70.06,228.38,,,,,26.25,59.01,,,13298,63.74,4825,23.13,,,,,42519,203.8,33544,160.79,,,,,52635,252.29,5132,24.6,,,,,77213,370.1,20068,96.19,,,17958,86.08,23752,113.85,6853,32.85,38406,184.09,8580,41.13,6037,28.94,,,,,,,47646,228.38,,,,,,,,,,,,,507,2.43,494,2.37,320,1.53,320,1.53,310,1.49,12312,59.01
